,loc,Phylum,taxlevel,intersect,unique_edna,unique_trad,count_intersect,count_unique_edna,count_unique_trad,percent_inter_trad,percent_inter_edna
109,Rancho_Marino,Chordata,Order,NA,Stolidobranchia,NA,0,1,0,NA,0%
110,Rancho_Marino,Chordata,Family,NA,Styelidae,NA,0,1,0,NA,0%
111,Rancho_Marino,Chordata,Genus,NA,NA,NA,0,0,0,NA,NA
112,Rancho_Marino,Arthropoda,Order,NA,Diptera;Harpacticoida;Trombidiformes,NA,0,3,0,NA,0%
113,Rancho_Marino,Arthropoda,Family,NA,Caeculidae;Cancrincolidae;Cecidomyiidae;Entomobryidae;Mycetophilidae;Paronellidae;Sminthuridae,NA,0,7,0,NA,0%
114,Rancho_Marino,Arthropoda,Genus,NA,Cancrincola;Microcaeculus;Sminthurus,NA,0,3,0,NA,0%
115,Rancho_Marino,Streptophyta,Order,Alismatales;Asparagales;Asterales;Caryophyllales;Fabales;Lamiales;Malvales;Oxalidales;Pinales;Poales;Ranunculales;Rosales;Solanales,Cucurbitales;Hypnales;Klebsormidiales;Porellales;Pottiales,Apiales;Boraginales;Brassicales;Dipsacales;Ericales;Fagales;Gentianales;Geraniales;Liliales;Malpighiales;Myrtales;Polypodiales;Sapindales;Saxifragales,13,5,14,48%,72%
116,Rancho_Marino,Streptophyta,Family,Araceae;Asteraceae;Caryophyllaceae;Fabaceae;Malvaceae;Oxalidaceae;Papaveraceae;Pinaceae;Plantaginaceae;Poaceae;Polygonaceae;Rosaceae;Solanaceae,Amaryllidaceae;Brachytheciaceae;Chenopodiaceae;Cistaceae;Cucurbitaceae;Klebsormidiaceae;Lejeuneaceae;Oleaceae;Pottiaceae;Zosteraceae,Aizoaceae;Anacardiaceae;Apiaceae;Asparagaceae;Boraginaceae;Brassicaceae;Caprifoliaceae;Convolvulaceae;Crassulaceae;Cyperaceae;Euphorbiaceae;Fagaceae;Geraniaceae;Grossulariaceae;Iridaceae;Juncaceae;Lamiaceae;Liliaceae;Lythraceae;Melanthiaceae;Montiaceae;Onagraceae;Orchidaceae;Orobanchaceae;Phrymaceae;Plumbaginaceae;Polypodiaceae;Primulaceae;Pteridaceae;Ranunculaceae;Rubiaceae;Salicaceae;Scrophulariaceae;Violaceae,13,10,34,28%,57%
117,Rancho_Marino,Streptophyta,Genus,Bromus;Festuca;Lolium;Medicago;Oxalis;Pinus;Plantago;Polypogon;Silene;Sonchus;Trifolium,Cucurbita;Fraxinus;Fumana;Interfilum;Klebsormidium;Koenigia;Narcissus;Oryza;Papaver;Phyllospadix;Physalis;Pyrus;Rhynchostegium;Sarcocornia;Sida;Triticum;Wolffiella,Achillea;Adiantum;Agoseris;Agrostis;Aira;Alcea;Amsinckia;Anagallis;Armeria;Artemisia;Astragalus;Avena;Baccharis;Brachypodium;Brassica;Briza;Cakile;Calandrinia;Calochortus;Calystegia;Cardamine;Carduus;Carex;Carpobrotus;Castilleja;Cerastium;Chamaesyce;Chasmanthe;Chlorogalum;Cirsium;Clarkia;Conium;Conyza;Corethrogyne;Cyperus;Danthonia;Deschampsia;Dichelostemma;Distichlis;Dudleya;Eleocharis;Elymus;Epilobium;Erigeron;Eriogonum;Eriophyllum;Erodium;Eryngium;Eschscholzia;Euphorbia;Filago;Fragaria;Fritillaria;Galium;Geranium;Gnaphalium;Grindelia;Hazardia;Hedypnois;Helenium;Hemizonia;Heteromeles;Holodiscus;Hordeum;Hypochaeris;Isocoma;Juncus;Koeleria;Lathyrus;Lepidium;Leymus;Lonicera;Lotus;Lupinus;Luzula;Lythrum;Madia;Malva;Matricaria;Melica;Melilotus;Mimulus;Nassella;Pellaea;Pennisetum;Phalaris;Picris;Platanthera;Poa;Polycarpon;Polygonum;Polypodium;Quercus;Ranunculus;Raphanus;Ribes;Rorippa;Rubus;Rumex;Salix;Salvia;Sanicula;Satureja;Scrophularia;Senecio;Silybum;Sisymbrium;Sisyrinchium;Solanum;Soliva;Spergula;Spergularia;Stachys;Stellaria;Tetragonia;Toxicodendron;Toxicoscordion;Viola;Zantedeschia,11,17,119,8%,39%
118,San_Joaquin_Marsh_Reserve,Chordata,Order,NA,NA,NA,0,0,0,NA,NA
119,San_Joaquin_Marsh_Reserve,Chordata,Family,NA,NA,NA,0,0,0,NA,NA
120,San_Joaquin_Marsh_Reserve,Chordata,Genus,NA,NA,NA,0,0,0,NA,NA
121,San_Joaquin_Marsh_Reserve,Arthropoda,Order,NA,Araneae;Coleoptera;Diplostraca;Hemiptera;Hymenoptera;Lepidoptera;Mesostigmata;Oribatida;Podocopida;Poecilostomatoida;Polydesmida;Psocoptera;Trombidiformes,NA,0,13,0,NA,0%
122,San_Joaquin_Marsh_Reserve,Arthropoda,Family,NA,Agelenidae;Cerambycidae;Cicadellidae;Cyclocyprididae;Cyprididae;Eriophyidae;Formicidae;Ilyocyprididae;Katiannidae;Limnadiidae;Moinidae;Nemesiidae;Paradoxosomatidae;Phytoseiidae;Scarabaeidae;Sminthurididae;Taeniacanthidae,NA,0,17,0,NA,0%
123,San_Joaquin_Marsh_Reserve,Arthropoda,Genus,NA,Aname;Bennelongia;Cypretta;Cypridopsis;Desisa;Ilyocypris;Limnadopsis;Linepithema;Mimeoma;Moina;Notiocoelotes;Phanaeus;Physocypria;Sminthurides,NA,0,14,0,NA,0%
124,San_Joaquin_Marsh_Reserve,Streptophyta,Order,Asterales;Boraginales;Brassicales;Caryophyllales;Ericales;Fagales;Gentianales;Geraniales;Lamiales;Malpighiales;Myrtales;Poales;Polypodiales;Proteales;Rosales,Bryales;Desmidiales;Dicranales;Klebsormidiales;Pinales;Porellales;Pottiales;Ranunculales;Selaginellales;Zygnematales,Alismatales;Apiales;Arecales;Asparagales;Cucurbitales;Dipsacales;Fabales;Malvales;Oxalidales;Piperales;Sapindales;Saxifragales;Solanales,15,10,13,54%,60%
125,San_Joaquin_Marsh_Reserve,Streptophyta,Family,Asteraceae;Boraginaceae;Brassicaceae;Caryophyllaceae;Geraniaceae;Onagraceae;Platanaceae;Poaceae;Polygonaceae;Rosaceae;Rubiaceae;Salicaceae,Betulaceae;Bryaceae;Desmidiaceae;Hydrophyllaceae;Klebsormidiaceae;Lejeuneaceae;Melastomataceae;Mesotaeniaceae;Orobanchaceae;Pinaceae;Polemoniaceae;Pottiaceae;Ranunculaceae;Selaginellaceae;Zygnemataceae,Adoxaceae;Aizoaceae;Amaranthaceae;Anacardiaceae;Apiaceae;Apocynaceae;Araceae;Arecaceae;Asparagaceae;Cactaceae;Chenopodiaceae;Cleomaceae;Convolvulaceae;Crassulaceae;Cucurbitaceae;Cyperaceae;Ebenaceae;Euphorbiaceae;Fabaceae;Fagaceae;Frankeniaceae;Heliotropiaceae;Iridaceae;Juncaceae;Lamiaceae;Linaceae;Lythraceae;Malvaceae;Myrtaceae;Nyctaginaceae;Oxalidaceae;Phrymaceae;Plantaginaceae;Portulacaceae;Potamogetonaceae;Primulaceae;Pteridaceae;Rhamnaceae;Saururaceae;Scrophulariaceae;Solanaceae;Tamaricaceae;Typhaceae;Urticaceae,12,15,44,21%,44%
126,San_Joaquin_Marsh_Reserve,Streptophyta,Genus,Baccharis;Brassica;Erodium;Euthamia;Festuca;Hypochaeris;Lactuca;Lolium;Platanus;Pluchea;Populus;Salix,Alnus;Anomobryum;Chaenactis;Cosmarium;Cryptantha;Cyclolejeunea;Diplostephium;Encelia;Entransia;Erigeron;Geranium;Gilia;Hedypnois;Klebsormidium;Pedicularis;Phacelia;Physeterostemon;Pilosella;Pinus;Prunus;Pterostegia;Ranunculus;Roya;Selaginella;Silene;Tortula,Abutilon;Acacia;Acroptilon;Amaranthus;Ambrosia;Amsinckia;Anagallis;Anemopsis;Anthemis;Apiastrum;Apium;Artemisia;Arundo;Asclepias;Asparagus;Atriplex;Avena;Bassia;Bellis;Beta;Bloomeria;Bolboschoenus;Bromus;Callistemon;Calystegia;Cardamine;Ceanothus;Centaurea;Centromadia;Chamaesyce;Chenopodium;Chlorogalum;Chrysanthemum;Cirsium;Conium;Convolvulus;Conyza;Corethrogyne;Cortaderia;Cotula;Crassula;Cressa;Croton;Crypsis;Cucurbita;Cuscuta;Cylindropuntia;Cynara;Cynodon;Cyperus;Datura;Daucus;Dichelostemma;Digitaria;Diospyros;Distichlis;Dudleya;Echinochloa;Eclipta;Eleocharis;Epilobium;Ericameria;Eriogonum;Eucalyptus;Filago;Foeniculum;Frankenia;Galium;Gnaphalium;Grindelia;Helianthus;Heliotropium;Hemizonia;Heteromeles;Heterotheca;Hirschfeldia;Hordeum;Isocoma;Isomeris;Juncus;Lamarckia;Lamium;Lemna;Lepidium;Leptochloa;Leymus;Linum;Lobularia;Lotus;Ludwigia;Lycium;Lycopersicon;Lythrum;Malephora;Malosma;Malva;Malvella;Marrubium;Matricaria;Medicago;Melilotus;Mesembryanthemum;Mimulus;Mirabilis;Myoporum;Nassella;Nicotiana;Oenothera;Opuntia;Oxalis;Paspalum;Pectocarya;Pennisetum;Pentagramma;Phalaris;Phoenix;Picris;Plagiobothrys;Plantago;Polygonum;Polypogon;Portulaca;Potamogeton;Psilocarphus;Pulicaria;Quercus;Raphanus;Rhus;Ricinus;Rosa;Rumex;Salicornia;Salsola;Salvia;Sambucus;Schinus;Schismus;Schoenoplectus;Senecio;Sesuvium;Setaria;Silybum;Sisymbrium;Sisyrinchium;Solanum;Soliva;Sonchus;Sorghum;Spergularia;Stebbinsoseris;Stephanomeria;Suaeda;Symphyotrichum;Tamarix;Toxicodendron;Typha;Urtica;Veronica;Washingtonia;Xanthium,12,26,160,7%,32%
127,Scripps_Coastal_Reserve,Chordata,Order,NA,NA,Anseriformes;Anura;Apodiformes;Carnivora;Caudata;Cetacea;Charadriiformes;Columbiformes;Coraciiformes;Didelphimorphia;Falconiformes;Galliformes;Gaviiformes;Lagomorpha;Passeriformes;Pelecaniformes;Piciformes;Podicipediformes;Procellariiformes;Rodentia;Squamata;Strigiformes;Trochiliformes,0,0,23,0%,NA
128,Scripps_Coastal_Reserve,Chordata,Family,NA,NA,Accipitridae;Aegithalidae;Alaudidae;Anatidae;Anguidae;Anniellidae;Apodidae;Ardeidae;Bombycillidae;Canidae;Certhiidae;Cerylidae;Charadriidae;Colubridae;Columbidae;Corvidae;Delphinidae;Didelphidae;Dipsadidae;Eschrichtiidae;Falconidae;Fringillidae;Gaviidae;Geomyidae;Haematopodidae;Hirundinidae;Hylidae;Icteridae;Laridae;Leporidae;Mephitidae;Mimidae;Motacillidae;Muridae;Muscicapidae;Odontophoridae;Otariidae;Paridae;Parulidae;Passerellidae;Passeridae;Pelecanidae;Phalacrocoracidae;Phocidae;Phrynosomatidae;Picidae;Plethodontidae;Podicipedidae;Procellariidae;Procyonidae;Scincidae;Sciuridae;Scolopacidae;Sittidae;Strigidae;Sturnidae;Sylviidae;Teiidae;Thraupidae;Trochilidae;Turdidae;Tyrannidae;Tytonidae;Viperidae;Vireonidae,0,0,65,0%,NA
129,Scripps_Coastal_Reserve,Chordata,Genus,NA,NA,Accipiter;Actitis;Aechmophorus;Aeronautes;Agelaius;Aimophila;Anas;Aneides;Anniella;Anthus;Aphelocoma;Aphriza;Archilochus;Ardea;Arenaria;Aspidoscelis;Batrachoseps;Bombycilla;Branta;Bubo;Buteo;Calidris;Callipepla;Calypte;Campylorhynchus;Canis;Cardellina;Carduelis;Carpodacus;Catharus;Ceryle;Chaetura;Chamaea;Charadrius;Circus;Colaptes;Columba;Contopus;Corvus;Crotalus;Diadophis;Didelphis;Egretta;Elanus;Elgaria;Empidonax;Eremophila;Eschrichtius;Euphagus;Falco;Gavia;Geothlypis;Haematopus;Hirundo;Icterus;Junco;Lampropeltis;Larus;Limosa;Melanitta;Melospiza;Mephitis;Mergus;Mimus;Molothrus;Muridae;Myiarchus;Numenius;Nyctanassa;Nycticorax;Oenanthe;Oxyura;Pandion;Passer;Passerculus;Passerella;Passerina;Pelecanus;Petrochelidon;Phainopepla;Phalacrocorax;Phalaropus;Pheucticus;Phoca;Phrynosoma;Picoides;Pipilo;Piranga;Pituophis;Plestiodon;Pluvialis;Podiceps;Poecile;Polioptila;Procyon;Psaltriparus;Pseudacris;Puffinus;Rattus;Regulus;Salpinctes;Sayornis;Sceloporus;Selasphorus;Setophaga;Sialia;Sitta;Spermophilus;Stelgidopteryx;Sterna;Sturnella;Sturnus;Sylvilagus;Tachycineta;Thomomys;Thryomanes;Toxostoma;Tringa;Troglodytes;Turdus;Tursiops;Tyrannus;Tyto;Urocyon;Uta;Vermivora;Vireo;Zalophus;Zenaida;Zonotrichia,0,0,130,0%,NA
130,Scripps_Coastal_Reserve,Arthropoda,Order,NA,Araneae;Coleoptera;Decapoda;Diplostraca;Harpacticoida;Hemiptera;Hymenoptera;Oribatida;Podocopida;Thysanoptera;Trombidiformes,NA,0,11,0,NA,0%
131,Scripps_Coastal_Reserve,Arthropoda,Family,NA,Agelenidae;Chrysomelidae;Cicadellidae;Cyprididae;Eriophyidae;Formicidae;Moinidae;Nemesiidae;Nephilidae;Nothridae;Ocypodidae;Phlaeothripidae;Tegoribatidae;Tetranychidae,NA,0,14,0,NA,0%
132,Scripps_Coastal_Reserve,Arthropoda,Genus,NA,Aname;Callosobruchus;Haplothrips;Heterotergum;Linepithema;Moina;Nephilengys;Nothrus;Ocypode;Scutozetes;Tetranychus;Textrix,NA,0,12,0,NA,0%
133,Scripps_Coastal_Reserve,Streptophyta,Order,Apiales;Asterales;Brassicales;Caryophyllales;Cucurbitales;Ericales;Fabales;Geraniales;Lamiales;Malpighiales;Malvales;Myrtales;Pinales;Poales;Saxifragales,Alismatales;Bryales;Chlorokybales;Funariales;Hypnales;Klebsormidiales;Mesostigmatales;Pelliales;Porellales;Pottiales;Zygnematales,Anthocerotales;Asparagales;Boraginales;Cupressales;Dipsacales;Fagales;Gentianales;Liliales;Oxalidales;Polypodiales;Ranunculales;Rosales;Sapindales;Selaginellales;Solanales;Teloschistales,15,11,16,48%,58%
134,Scripps_Coastal_Reserve,Streptophyta,Family,Aizoaceae;Apiaceae;Asteraceae;Brassicaceae;Caryophyllaceae;Crassulaceae;Cucurbitaceae;Fabaceae;Geraniaceae;Malvaceae;Montiaceae;Onagraceae;Pinaceae;Poaceae;Polygonaceae;Salicaceae,Araceae;Brachytheciaceae;Bryaceae;Chlorokybaceae;Frullaniaceae;Funariaceae;Klebsormidiaceae;Lejeuneaceae;Mesostigmataceae;Mesotaeniaceae;Pelliaceae;Pottiaceae,Adoxaceae;Anacardiaceae;Anthocerotaceae;Apocynaceae;Asparagaceae;Asphodelaceae;Boraginaceae;Cactaceae;Campanulaceae;Chenopodiaceae;Cleomaceae;Convolvulaceae;Cupressaceae;Cyperaceae;Ericaceae;Euphorbiaceae;Fagaceae;Frankeniaceae;Gentianaceae;Grossulariaceae;Heliotropiaceae;Hydrophyllaceae;Juncaceae;Lamiaceae;Liliaceae;Nyctaginaceae;Orobanchaceae;Oxalidaceae;Papaveraceae;Phrymaceae;Plantaginaceae;Plumbaginaceae;Polemoniaceae;Polypodiaceae;Primulaceae;Pteridaceae;Ranunculaceae;Resedaceae;Rhamnaceae;Rosaceae;Rubiaceae;Rutaceae;Sapindaceae;Scrophulariaceae;Selaginellaceae;Solanaceae;Teloschistaceae;Verbenaceae,16,12,48,25%,57%
135,Scripps_Coastal_Reserve,Streptophyta,Genus,Artemisia;Baccharis;Cardamine;Claytonia;Crassula;Encelia;Erodium;Festuca;Lolium;Marah;Melilotus;Mesembryanthemum;Pinus;Pseudognaphalium;Raphanus;Silene;Stellaria,Anomobryum;Anthriscus;Bryum;Callirhoe;Camissoniopsis;Chlorokybus;Chorizanthe;Descurainia;Diplasiolejeunea;Donrichardsia;Eurhynchium;Frullania;Gemmabryum;Interfilum;Klebsormidium;Koenigia;Mesostigma;Mesotaenium;Oenothera;Pellia;Petrorhagia;Populus;Ptychostomum;Rhodiola;Tortula;Triquetrella,Abronia;Acacia;Adiantum;Agrostis;Aloe;Amblyopappus;Ambrosia;Amsinckia;Anagallis;Anthemis;Anthoceros;Antirrhinum;Apiastrum;Asclepias;Astragalus;Atriplex;Avena;Bassia;Brachypodium;Brassica;Briza;Bromus;Cakile;Calandrinia;Calochortus;Calystegia;Camissonia;Cardionema;Carpobrotus;Castilleja;Ceanothus;Centaurea;Cerastium;Chaenactis;Chenopodium;Cirsium;Cleome;Cneoridium;Cnicus;Conyza;Coreopsis;Corethrogyne;Cortaderia;Cotula;Cressa;Croton;Cryptantha;Cuscuta;Cylindropuntia;Cynodon;Cyperus;Datura;Daucus;Delphinium;Dichelostemma;Distichlis;Dodecatheon;Dodonaea;Dudleya;Eriogonum;Eriophyllum;Eucrypta;Ferocactus;Filago;Foeniculum;Frankenia;Galium;Gastridium;Gnaphalium;Haplopappus;Hazardia;Hedypnois;Heliotropium;Hemizonia;Hesperocyparis;Heterocodon;Heteromeles;Heterotheca;Hirschfeldia;Hordeum;Hypochaeris;Jaumea;Juncus;Lactuca;Lamarckia;Lampranthus;Lastarriaea;Leymus;Limonium;Linanthus;Linaria;Lotus;Lupinus;Lycium;Malacothamnus;Malacothrix;Malosma;Malva;Mammillaria;Marrubium;Matricaria;Medicago;Melica;Mentha;Mimulus;Mirabilis;Muhlenbergia;Myoporum;Nassella;Navarretia;Nicotiana;Oligomeris;Opuntia;Osteospermum;Oxalis;Panicum;Papaver;Pellaea;Pentagramma;Pholistoma;Picris;Piptatherum;Plantago;Poa;Polycarpon;Polygonum;Polypodium;Polypogon;Pterostegia;Quercus;Rhamnus;Rhus;Ribes;Rumex;Salicornia;Salix;Salsola;Salvia;Sambucus;Sanicula;Schinus;Selaginella;Senecio;Setaria;Sinapis;Sisymbrium;Solanum;Sonchus;Spergularia;Stachys;Stebbinsoseris;Stephanomeria;Stylocline;Suaeda;Taraxacum;Tetragonia;Trifolium;Triodanis;Verbena;Vicia;Xanthium;Xanthoria;Xylococcus;Yucca;Zeltnera,17,26,165,9%,40%
136,Sedgewick_Reserve,Chordata,Order,Rodentia,NA,Anseriformes;Anura;Apodiformes;Caprimulgiformes;Carnivora;Caudata;Charadriiformes;Chiroptera;Ciconiiformes;Columbiformes;Coraciiformes;Cuculiformes;Didelphimorphia;Falconiformes;Galliformes;Gruiformes;Insectivora;Lagomorpha;Passeriformes;Pelecaniformes;Perissodactyla;Piciformes;Podicipediformes;Squamata;Strigiformes;Testudines;Trochiliformes,1,0,27,4%,100%
137,Sedgewick_Reserve,Chordata,Family,NA,NA,Accipitridae;Aegithalidae;Alaudidae;Anatidae;Anguidae;Anniellidae;Apodidae;Ardeidae;Bombycillidae;Bovidae;Bufonidae;Canidae;Caprimulgidae;Cathartidae;Certhiidae;Cervidae;Cerylidae;Charadriidae;Colubridae;Columbidae;Corvidae;Cricetidae;Didelphidae;Dipsadidae;Emydidae;Equidae;Falconidae;Felidae;Fringillidae;Geomyidae;Heteromyidae;Hirundinidae;Hylidae;Icteridae;Laniidae;Leporidae;Mephitidae;Mimidae;Molossidae;Motacillidae;Mustelidae;Neomorphidae;Odontophoridae;Paridae;Parulidae;Passerellidae;Passeridae;Pelecanidae;Pelobatidae;Phalacrocoracidae;Phasianidae;Phrynosomatidae;Picidae;Plethodontidae;Podicipedidae;Procyonidae;Rallidae;Ranidae;Scincidae;Sciuridae;Scolopacidae;Sittidae;Soricidae;Strigidae;Sturnidae;Suidae;Sylviidae;Talpidae;Teiidae;Thraupidae;Trochilidae;Turdidae;Tyrannidae;Tytonidae;Ursidae;Vespertilionidae;Viperidae;Vireonidae,0,0,78,0%,NA
138,Sedgewick_Reserve,Chordata,Genus,NA,NA,Accipiter;Actitis;Aeronautes;Agelaius;Aimophila;Ammodramus;Amphispiza;Anas;Aneides;Anniella;Anthus;Aphelocoma;Aquila;Archilochus;Ardea;Athene;Aythya;Baeolophus;Bassariscus;Batrachoseps;Bombycilla;Bos;Bubo;Bubulcus;Bucephala;Bufo;Buteo;Butorides;Calidris;Callipepla;Calypte;Canis;Cardellina;Carduelis;Carpodacus;Cathartes;Catharus;Catherpes;Certhia;Ceryle;Chaetodipus;Chaetura;Chamaea;Charadrius;Chondestes;Circus;Cistothorus;Clemmys;Cnemidophorus;Coccothraustes;Colaptes;Coluber;Columba;Contopus;Corvus;Crotalus;Cyanocitta;Diadophis;Didelphis;Dipodomys;Elanus;Elgaria;Empidonax;Ensatina;Eptesicus;Equus;Eremophila;Eumeces;Eumops;Euphagus;Falco;Felis;Fulica;Gallinago;Geococcyx;Geothlypis;Glaucidium;Gymnogyps;Haliaeetus;Hirundo;Hypsiglena;Icteria;Icterus;Ixoreus;Junco;Lampropeltis;Lanius;Lasionycteris;Lasiurus;Lepus;Lophodytes;Lynx;Masticophis;Megascops;Melanerpes;Meleagris;Melospiza;Mephitis;Mergus;Microtus;Mimus;Molothrus;Mustela;Myiarchus;Myotis;Neotoma;Nycticorax;Odocoileus;Oporornis;Oreortyx;Oreoscoptes;Oxyura;Passer;Passerculus;Passerella;Passerina;Patagioenas;Pelecanus;Peromyscus;Petrochelidon;Phainopepla;Phalacrocorax;Phalaenoptilus;Pheucticus;Phrynosoma;Pica;Picoides;Pipilo;Pipistrellus;Piranga;Pituophis;Plecotus;Podilymbus;Poecile;Polioptila;Pooecetes;Porzana;Procyon;Psaltriparus;Pseudacris;Puma;Quiscalus;Rallus;Rana;Regulus;Reithrodontomys;Rhinocheilus;Salpinctes;Salvadora;Sayornis;Scapanus;Scaphiopus;Sceloporus;Sciurus;Selasphorus;Setophaga;Sialia;Sitta;Sorex;Spermophilus;Sphyrapicus;Spilogale;Spizella;Stelgidopteryx;Streptopelia;Sturnella;Sturnus;Sus;Sylvilagus;Tachycineta;Tadarida;Tamias;Tantilla;Taxidea;Thamnophis;Thomomys;Thryomanes;Toxostoma;Tringa;Troglodytes;Turdus;Tyrannus;Tyto;Urocyon;Ursus;Uta;Vermivora;Vireo;Zenaida;Zonotrichia,0,0,190,0%,NA
139,Sedgewick_Reserve,Arthropoda,Order,Lepidoptera,Araneae;Coleoptera;Diptera;Hemiptera;Hymenoptera;Mesostigmata;Neuroptera;Oribatida;Podocopida;Siphonaptera;Thysanoptera;Trombidiformes,NA,1,12,0,100%,8%
140,Sedgewick_Reserve,Arthropoda,Family,Hesperiidae,Apidae;Berytidae;Cerambycidae;Ceratophyllidae;Ceratopogonidae;Cosmochthoniidae;Ctenacaridae;Cyprididae;Dinychidae;Entomobryidae;Eupodidae;Formicidae;Myrmeleontidae;Nemesiidae;Phlaeothripidae;Rhagidiidae;Scarabaeidae;Tectocepheidae;Tetranychidae,Acrolophidae;Argyresthiidae;Batrachedridae;Bedelliidae;Blastobasidae;Bucculatricidae;Coleophoridae;Cosmopterigidae;Cossidae;Crambidae;Elachistidae;Erebidae;Eriocraniidae;Gelechiidae;Geometridae;Gracillariidae;Heliozelidae;Lasiocampidae;Lycaenidae;Lymantriidae;Momphidae;Nepticulidae;Noctuidae;Nolidae;Notodontidae;Nymphalidae;Oecophoridae;Papilionidae;Pieridae;Plutellidae;Prodoxidae;Pterophoridae;Pyralidae;Saturniidae;Scythrididae;Sphingidae;Tineidae;Tischeriidae;Tortricidae;Ypsolophidae,1,19,40,2%,5%
141,Sedgewick_Reserve,Arthropoda,Genus,NA,Aname;Arita;Ceratina;Cosmochthonius;Ctenacarus;Eumolpianus;Haplothrips;Heterocypris;Hoplinus;Linepithema;Mimeoma;Prionus;Stenocypria;Tectocepheus;Tetranychus,Abagrotis;Acerra;Achyra;Acleris;Acrolophus;Acronicta;Admetovis;Agrotis;Amorbia;Amydria;Anopina;Anstenoptilia;Antheraea;Anthocharis;Apamea;Apantesis;Archips;Arctonotus;Argyresthia;Aricia;Aricia acmon;Aristotelia;Aroga;Arta;Aseptis;Autographa;Batrachedra;Bedellia;Behrensia;Borkhausenia;Bryotropha;Bucculatrix;Caenurgia;Callophrys;Caloptilia;Cameraria;Capperia;Catabena;Catocala;Celastrina;Cheteoscelis;Chionodes;Chlorochlamys;Chlosyne;Choristostigma;Chytonix;Cisseps;Cisthene;Clepsis;Clostera;Cnephasia;Cochylis;Coenonympha;Coleophora;Coleotechnites;Colias;Condica;Coptodisca;Cosipara;Crambus;Cremastobombycia;Cryphia;Cyclophora;Cydia;Dargida;Decodes;Dichagyris;Dichorda;Dicymolomia;Dioryctria;Drasteria;Drepanulatrix;Dyseriocrania;Dysstroma;Egira;Elachista;Elatobia;Ephestia;Ephestiodes;Epiblema;Epinotia;Epirrhoe;Episcythrastis;Erynnis;Ethmia;Euceratia;Euchromius;Eucosma;Eudonia;Eudrepanulatrix;Euphilotes;Euphydryas;Eupithecia;Eusarca;Euxoa;Evippe;Feralia;Filatima;Furcula;Gelechia;Glaucina;Glaucopsyche;Glena;Grapholita;Greya;Heliopetes;Heliothis;Hemeroplanis;Henricus;Hesperumia;Holcocera;Honora;Hyalophora;Hydriomena;Hyles;Hypatopa;Idia;Isophrictis;Junonia;Lacinipolia;Leucania;Macaria;Malacosoma;Mecyna;Meganola;Melipotis;Mesogona;Microtheoris;Mitoura;Mompha;Mythimna;Nadata;Nasusina;Nemapogon;Nemoria;Neoalcis;Neoscythris;Neoterpes;Noctua;Nola;Nymphalidae;Ochlodes;Oidaematophorus;Oligia;Oncocnemis;Orgyia;Orthonama;Orthosia;Paleacrita;Papilio;Parabagrotis;Peridroma;Perigonica;Pero;Phaneta;Phigalia;Phyciodes;Phycitodes;Phyllodesma;Pigritia;Pima;Plataea;Platphalonidia;Platyptilia;Pleromelloida;Pleurota;Plutella;Pontia;Prionoxystus;Prodoxus;Properigea;Protorthodes;Pseudexentera;Pseudobryomima;Pseudohemihyalea;Ptilopsaltis;Pyralis;Pyrausta;Rectiostoma;Rhamphura;Sabulodes;Satyrium;Saucrobotys;Scoparia;Scopula;Sericosema;Sosipatra;Spargania;Speyeria;Sphinx;Spilosoma;Spodoptera;Stamnodes;Stigmella;Stilbosis;Stretchia;Sympistis;Synaxis;Synchlora;Tegeticula;Telphusa;Tetanolita;Tinea;Tischeria;Tolype;Tornos;Trichoclea;Triphosa;Ufeus;Ulolonche;Venusia;Vitula;Walshia;Xenolechia;Zenophleps;Zosteropoda;Zotheca,0,15,217,0%,0%
142,Sedgewick_Reserve,Streptophyta,Order,Asterales;Boraginales;Brassicales;Caryophyllales;Ericales;Fabales;Geraniales;Malpighiales;Malvales;Myrtales;Pinales;Poales;Polypodiales;Proteales;Saxifragales;Solanales,Bryales;Desmidiales;Dicranales;Funariales;Hypnales;Klebsormidiales;Porellales;Pottiales,Alismatales;Apiales;Asparagales;Ceratophyllales;Cornales;Cucurbitales;Cupressales;Dipsacales;Equisetales;Fagales;Gentianales;Lamiales;Laurales;Liliales;Piperales;Ranunculales;Rosales;Santalales;Sapindales,16,8,19,46%,67%
